Context (stripped away),Speaker,English,Translated,File name,Line number
,,<b>The Hex<b><10>.<10>.<10>.<10> And the <b>Anti-Hex<b>.,<b>魔法<b><10>…<10>…<10>…<10>以及<b>反魔法<b>。,OwlboyLibrary/endOfBattle,150
,,Bwagh..!,哎呀！,OwlboyLibrary/attackedSolus,20
,,What are you doing?!,你在做什么？！,OwlboyLibrary/attackedSolus,74
,,Have you gone mad?!,你疯了吗？！,OwlboyLibrary/attackedSolus,74
,,"Snap out of it, Solus!",忘了吧，索鲁思！,OwlboyLibrary/attackedSolus,98
,,The relics are too dangerous!,圣物太危险了！,OwlboyLibrary/attackedSolus,98
,,Have you forgotten what happened in Advent?,你忘了在爱文德城发生的事吗？,OwlboyLibrary/attackedSolus,98
,,No-one can use them!<20> Ever!,没有人能使用圣物！<20>没人！,OwlboyLibrary/attackedSolus,98
,,We have to destroy them!,我们必须摧毁它们！,OwlboyLibrary/attackedSolus,98
,,"You have to see sense, Solus!",你要清醒点，索鲁思！,OwlboyLibrary/attackedSolus,131
,,"We will help you avoid the pirates'<nl>retribution, but please stop this!",我们会帮你避开海盗的报复，<nl>但请先停下来！,OwlboyLibrary/attackedSolus,131
,,Using the Relics for power will only make things worse!,使用圣物的力量只会让一切变<nl>得更糟！,OwlboyLibrary/attackedSolus,131
,,That's right!,没错！,OwlboyLibrary/attackedSolus,138
,,We'll stop you if we have to!,如果你再不停止，我们会阻止你的！,OwlboyLibrary/attackedSolus,138
,,...,……,OwlboyLibrary/attackedSolus,146
,,I don't have time for this.,我没时间了。,OwlboyLibrary/attackedSolus,151
,,I've been telling you guys to leave me alone.,我已经告诉过你们别来打扰我。,OwlboyLibrary/attackedSolus,151
,,I gave you lots of chances!,我给过你们很多机会了！,OwlboyLibrary/attackedSolus,151
,,But it's clear that you guys don't understand.,但很明显你们并不领情。,OwlboyLibrary/attackedSolus,151
,,So I guess I just have to make you leave!,那我只能来硬的了！,OwlboyLibrary/attackedSolus,151
,,H-huh?,嗯、嗯？,OwlboyLibrary/enteringRoom,111
,,How did you get up here?,你们怎么上来的？,OwlboyLibrary/enteringRoom,111
,,"Never mind that, Solus!",那不重要，索鲁思！,OwlboyLibrary/enteringRoom,120
,,"Quickly, we have to-",快，我们必须——,OwlboyLibrary/enteringRoom,124
,,No.,不。,OwlboyLibrary/enteringRoom,133
,,I've t-told you already.,我已经警、警告过你们了。,OwlboyLibrary/enteringRoom,141
,,I'm not interested in what you h-have to say.,我不在乎你要、要说什么。,OwlboyLibrary/enteringRoom,141
,,But-,但是——,OwlboyLibrary/enteringRoom,150
,,I'm using the relics.,我要使用圣物。,OwlboyLibrary/enteringRoom,159
,,T-That's all.,我要说的就、就这些。,OwlboyLibrary/enteringRoom,159
,,...I'm n-nearly finished here.,……我快、快要完成了。,OwlboyLibrary/enteringRoom,168
,,Please don't get in my way.,请不要妨碍我。,OwlboyLibrary/enteringRoom,168
,,Memories of Vellie flood back to you...,维里村的回忆如潮水般涌来……,Dungeon3/memories,24
,,"I don't like this, Otus.",我不喜欢这样，欧图斯。,OwlboyLibrary/gunnerChat,17
,,"I thought Solus was our pal, but...",索鲁思是我们的同伴，但是……,OwlboyLibrary/gunnerChat,17
,,He just isn't listening at all.,他不听劝告。,OwlboyLibrary/gunnerChat,17
,,"Not to us, anyway...",至少不听我们的劝告……,OwlboyLibrary/gunnerChat,17
,,Yeah.,是啊。,OwlboyLibrary/gunnerChat,25
,,I'm not sure what to do...,我不确定该怎么办……,OwlboyLibrary/gunnerChat,25
,,If he doesn't listen...,如果他不听劝告……,OwlboyLibrary/gunnerChat,35
,,We may have to stop him.,我们可能得阻止他。,OwlboyLibrary/gunnerChat,35
,,"He won't listen to us three, Otus.",他不会听我们三个的，欧图斯。,OwlboyLibrary/gunnerChat,48
,,I'm not sure what to do.,我不确定该怎么办。,OwlboyLibrary/gunnerChat,48
,,"The Relics were created long ago,<20><nl>when the owls lived at the planet's surface,<nl>and the floating islands did not exist.",圣物诞生于很久以前，<20>那时的<nl>猫头鹰还居住在星球表面，漂<nl>浮的岛屿还不存在。,EndOfTheWorld/owlHall,35
,,"Owl technology was beyond our imagination, and the<nl>owls studied the deeper secrets of the universe.",猫头鹰的科技远超我们的想象，<nl>他们的研究甚至涉及到了宇宙<nl>深层的奥秘。,EndOfTheWorld/owlHall,40
,,The Relics were made after the owls made a fateful discovery.,圣物就是在猫头鹰发现这个决<nl>定命运的奥秘后被创造出来的。,EndOfTheWorld/owlHall,45
,,A discovery that sent owl society into infighting and chaos.,这次发现让猫头鹰社会陷入了<nl>混乱与斗争。,EndOfTheWorld/owlHall,50
,,<b>The Loop<b>.,<b>轮回<b>…,EndOfTheWorld/owlHall,89
,,What is The Loop? I am not certain.<nl>But the owls were obsessed with it.,轮回是什么？我不太清楚。但<nl>猫头鹰们对此十分执着。,EndOfTheWorld/owlHall,94
,,They worked for centuries in a desperate struggle to find a way to <b>end The Loop<b>.,他们绝望地奋斗了数个世纪，<nl>苦寻着<b>终结轮回<b>的方法。,EndOfTheWorld/owlHall,99
,,"Finally, they found a solution.",最终，他们找到了解决方案。,EndOfTheWorld/owlHall,104
,,A Hex that would alter the laws of<nl>nature to end The Loop forever.,一条能够更改自然法则以永远<nl>终结轮回的魔法。,EndOfTheWorld/owlHall,109
,,I don't even know if the Hex broke the Loop...,我甚至不知道魔法是否打破了<nl>轮回……,EndOfTheWorld/endOfWorld,24
,,That should have been the least of their worries.,那本该是他们最不担心的问题。,EndOfTheWorld/endOfWorld,29
,,"The Hex backfired<60>, shattering the planet's<nl>continents into floating islands in the sky.",但魔法发生了意外，<60>它将星球<nl>上的大陆击碎成了天空中漂浮<nl>的群岛。,EndOfTheWorld/endOfWorld,39
,,And the planet was reduced to a giant empty ocean.,整个星球只剩下一片巨大且空<nl>旷的海洋。,EndOfTheWorld/endOfWorld,50
,,OWLBOY!,猫头鹰小子！,DreadnoughtCharge/start,23
,,YOU TRAITOR!,你个叛徒！,DreadnoughtCharge/start,28
,,I'M COMING FOR YOU!,我来找你了！,DreadnoughtCharge/start,33
,,"Hi there, young'un!",嘿，小伙子！,VellieDream/tobyCheck,8
,,Want to join me in the hot spring?,想跟我一起泡温泉吗？,VellieDream/tobyCheck,8
,,"No? <40>You're a hard worker, Otus.",不想？<40>你真沉迷工作，欧图斯。,VellieDream/tobyCheck,8
,,Just like the other owls.,就跟其它猫头鹰一样。,VellieDream/tobyCheck,8
,,Otus! How has school been lately?,欧图斯！最近上学如何？,VellieDream/mandolynCheck,11
,,I hear Asio might take<nl>you under his wing soon!,我听说艾西欧可能会把你招到麾下。,VellieDream/mandolynCheck,11
,,"You're so lucky, Otus!",真幸运啊，欧图斯！,VellieDream/mandolynCheck,19
,,"Hi, little Otus!",嗨，小欧图斯！,VellieDream/bomboCheck,7
,,Want to drop by my place<nl>sometime with Fib and Bonacci?,想和菲本与博纳奇来我这玩吗？,VellieDream/bomboCheck,7
,,We'll play drums till the sun sets!,我们可以拍鼓拍到日落！,VellieDream/bomboCheck,7
,,Otus! Do say hi to Lettia and Scops from me.,欧图斯！<nl>替我向乐提娅和斯考思问好。,VellieDream/professorCheck,8
,,I hear you'll be studying under Asio soon.,我听说你不久后就要在艾西欧<nl>门下学习了。,VellieDream/professorCheck,8
,,"He handpicked you, I heard.<nl><20>And I'm glad he did.",我听说是他亲自挑选的你。<nl><20>我很高兴他能这么做。,VellieDream/professorCheck,8
,,I think you two will be a great fit.,我想你俩会很合拍的。,VellieDream/professorCheck,8
,,Otus! I'm glad you're doing well!,欧图斯！你做得很好！我很高兴！,VellieDream/owlboyCheck,11
,,"Y-You don't recognize me? It's me, Solus.",你、你不认识我了吗？<nl>是我，索鲁思。,VellieDream/owlboyCheck,11
,,"Listen, umm...",听好，嗯……,VellieDream/owlboyCheck,11
,,"I don't know if you think of me as a friend,<30> but.<10>.<10>.",我不知道你是不是把我当朋友，<nl><30>但是…<10>…<10>…,VellieDream/owlboyCheck,11
,,I always thought of you as <20>m<20>-my <10>o<10>n<10>l<10>y<20> friend.,我一直把你当成是<20>我<20>、我<10>唯<10>一<nl><10>的<20>朋友。,VellieDream/owlboyCheck,11
,,"I hope the next time we meet, it'll<nl>be under different circumstances.",希望下次再见的时候，情况会<nl>和现在不同。,VellieDream/owlboyCheck,22
,,There's <30>so<5>.<5>.<5>.<20> so much I want to tell you.,我有<30>太<5>…<5>…<5>…<20>太多事情想告诉你了。,VellieDream/owlboyCheck,22
,,Whoa whoa!,哇！哇！,Vellie/gunnerLost,22
,,"Careful where you drop me, Otus!",放我下来时小心点，欧图斯！,Vellie/gunnerLost,35
,,I'll be down here by<nl>the cannon if you need me.,如果你需要我的话，我会待在<nl>大炮旁。,Vellie/gunnerLost,35
,,.<10>.<10>.<50>This is Aegolius.,…<10>…<10>…<50>我是艾格里尔斯。,Extras/OwlHall/aegolius,54
,,.<5>.<5>.,…<5>…<5>…,Extras/OwlHall/aegolius,54
,,Noctae<5>.<5>.<5>.<40> is gone.,诺泰<5>…<5>…<5>…<40>死了。,Extras/OwlHall/aegolius,54
,,One of my automatons<20> went amok.,我的一台自律型机器人<20>暴走了。,Extras/OwlHall/aegolius,54
,,"I had it destroyed, but now...",我摧毁了它，然而现在……,Extras/OwlHall/aegolius,54
,,I've lost my only friend<5>.<5>.<10>. and<nl>the genius behind the Hex Machine.,我失去了唯一的朋友<5>…<5>…<10>…以<nl>及魔法机器背后的天才。,Extras/OwlHall/aegolius,54
,,.<2>.<2>.<5>It's too complicated.,…<2>…<2>…<5>都太复杂了。,Extras/OwlHall/aegolius,66
,,"Noctae's schematics for the Hex Machine,<nl>and his theorems on the Loop...",无论是诺泰的魔法机器图纸，<nl>还是他的轮回理论……,Extras/OwlHall/aegolius,66
,,.<5>.<5>.<20>My own machine is only a pale imitation.,…<5>…<5>…<20>我做的机器只不过是个<nl>拙劣的仿品。,Extras/OwlHall/aegolius,66
,,This is the best I have been able to come up with.,这是我能做到的最好的程度了。,Extras/OwlHall/aegolius,66
,,...,……,Extras/OwlHall/aegolius,66
,,...I redid the calculations.,……我重新进行了计算。,Extras/OwlHall/aegolius,77
,,The chances of catastrophic failure of the Hex Machine<10> are enormous.,魔法机器<10>出现灾难性失败的可<nl>能性很高。,Extras/OwlHall/aegolius,77
,,"If it fails, the planet will never look the same again.",一旦失败，这个星球就会天翻地覆。,Extras/OwlHall/aegolius,77
,,Countless lives lost... and more lives ruined.,无数物种将消失……更多生命<nl>会跟着灭亡。,Extras/OwlHall/aegolius,77
,,...Fifty-fifty.,……一半一半。,Extras/OwlHall/aegolius,87
,,Those are the odds of success and failure.,这是成功与失败的概率。,Extras/OwlHall/aegolius,94
,,Fifty-fifty!,一半一半！,Extras/OwlHall/aegolius,94
,,"And yet, if I don't complete this task - Noctae's life's work..!",但如果我不去完成这个任务，<nl>那诺泰的毕生研究就……！,Extras/OwlHall/aegolius,94
,,...Then my soul will die along with him.,……那样的话我的灵魂也会随<nl>他一同死去。,Extras/OwlHall/aegolius,94
,,...,……,Extras/OwlHall/aegolius,104
,,.<5>.<5>.<20>I have decided to lie to the other owls.,…<5>…<5>…<20>我决定瞒着其它猫头鹰。,Extras/OwlHall/aegolius,104
,,I will not tell them of the danger.,我不会告诉他们这一危险。,Extras/OwlHall/aegolius,104
,,The Hex Machine WILL be built.<20> The Loop WILL be broken.,魔法机器会被建成。<20>轮回也将<nl>被打破。,Extras/OwlHall/aegolius,104
,,"You, my descendant...<20> You will be my backup plan.",你，我的后裔……<20>将成为我的<nl>备用方案。,Extras/OwlHall/aegolius,114
,,I will guide one with my crest to this place to listen to these words.,我将指引有着我鬃毛的人至此<nl>聆听这些话。,Extras/OwlHall/aegolius,114
,,Do not be alarmed.<10> That is within my ability.,不必惊慌。<10>这种事情我还是能<nl>办到的。,Extras/OwlHall/aegolius,114
,,Take the clues I have left behind here and follow them.,找到我留下的线索并追寻他们。,Extras/OwlHall/aegolius,114
,,I only ask...,我只恳求……,Extras/OwlHall/aegolius,114
,,...I only ask that you tell no-one.,……我只恳求你不要告诉别人。,Extras/OwlHall/aegolius,114
,,"No-one must know that I,<10> weakest among<nl>the owls,<20> and the disgrace of our kind...",不应有人知道我这<10>猫头鹰中最<nl>弱、<20>抹黑族群……,Extras/OwlHall/aegolius,114
,,...Risked the doom of our world.,……以及拿世界终结作赌注的鸟。,Extras/OwlHall/aegolius,114
,,"People must be able to trust each other,<20> even in a world with monsters like me.",人们必须信任彼此，<20>即使这世<nl>上有我这样的怪物。,Extras/OwlHall/aegolius,114
,,Good luck.,祝你好运。,Extras/OwlHall/aegolius,114
,,And Noctae.<5>.<5>.<30> I'm sorry.<5>.<5>.,以及我想对诺泰说…<5>…<5>…<nl><30>我很对不起…<5>…<5>…,Extras/OwlHall/aegolius,130
,,.<10>.<10>.<10>,…<10>…<10>…<10>,Extras/OwlHall/noctae,10
,,.<5>.<5>.<20>I am Noctae.,…<5>…<5>…<20>我是诺泰。,Extras/OwlHall/noctae,10
,,Surnia convinced me to leave a message behind.,瑟尼亚劝我留下一条消息。,Extras/OwlHall/noctae,10
,,I don't think even Aegolius knows.,甚至连艾格里尔斯都不知道。,Extras/OwlHall/noctae,10
,,But I'm unsure what to say.,但我不知道该说什么。,Extras/OwlHall/noctae,10
,,"Mathematics and Philosophy are my<nl>callings, and the calling of my House.",数学和哲学是我的天赋，也是<nl>我家族的天赋。,Extras/OwlHall/noctae,10
,,"I never was one for talking, unless<nl>someone could pull the words out of me.",我一直不太擅长与人交流，除<nl>非有人能引我说话。,Extras/OwlHall/noctae,10
,,Mathematics never lies.,数学从不撒谎。,Extras/OwlHall/noctae,10
,,It makes predictions.,它只做推测。,Extras/OwlHall/noctae,10
,,"If you master mathematics sufficiently, you<nl>will find that you can make extraordinary predictions.",如果你非常擅长数学，你将发<nl>现自己能做出超乎寻常的推测。,Extras/OwlHall/noctae,10
,,The trajectory of a rock.<30> The orbits of the stars.,投石的弹道。<30>群星的轨迹。,Extras/OwlHall/noctae,10
,,I learned those as a boy.,在我还是小男孩的时候就学到<nl>了这些。,Extras/OwlHall/noctae,10
,,"Now, as my maths is better, the predictions<nl>I make are somewhat different.",现在，我的数学更加精进了，<nl>我开始进行各种推测。,Extras/OwlHall/noctae,10
,,I predicted my own death<20> to one of Aegolius's machines.,我推测到我会<20>死于艾格里尔斯<nl>的机器。,Extras/OwlHall/noctae,29
,,"Not once, but again and again in infinity.",不止一次，而是永无止境地重复。,Extras/OwlHall/noctae,29
,,"No matter how I adjusted the parameters, I saw<nl>my own death there as an eternal wave function,<20> over and over.",无论我如何调整参数，我都能<nl>看到自己迎来死亡的未来波函<nl>数，<20>一次又一次。,Extras/OwlHall/noctae,29
,,"And applied correctly, I could see every death.<30> Every life.",而且只要正确代入参数，我就<nl>能看到自己的每次死亡和<30>每次<nl>人生。,Extras/OwlHall/noctae,29
,,"Even<10> a young owl named Otus, who dies<nl>in a great battle above a floating city.",甚至有只<10>名叫欧图斯的年轻猫<nl>头鹰，他将死于发生在漂浮城<nl>市的一场大战。,Extras/OwlHall/noctae,29
,,"And yet, Otus, my maths tells me that<nl>you will be at this hologram.",还有，欧图斯，我的数学告诉<nl>我你将看到这段全息影像。,Extras/OwlHall/noctae,43
,,A strange inconsistency.,这真是奇异的矛盾。,Extras/OwlHall/noctae,43
,,".<5>.<5>.<20>Perhaps our Hex Machine worked, after all.",…<5>…<5>…<20>也许是因为我们的魔法<nl>机器最后成功了。,Extras/OwlHall/noctae,50
,,"Tomorrow is the day that I die, Otus.",明天就是我的死期，欧图斯。,Extras/OwlHall/noctae,57
,,"It is my hope that by doing so, my prediction will come true.",我希望通过这么做，让我的推<nl>测成真。,Extras/OwlHall/noctae,57
,,...So that I will see you here today.,……这样的话，我今天就能在<nl>这见到你。,Extras/OwlHall/noctae,57
,,"And perhaps in the next Loop, I will not have to die after all.",也许在下次轮回中，我可以不用死。,Extras/OwlHall/noctae,57
,,Maybe then<30> I could spare Aegolius some grief.,希望那时<30>我能稍微缓解<nl>艾格里尔斯的痛楚。,Extras/OwlHall/noctae,57
